GUID,ARTIST,TRACK,AIRTIME
393eec0b-79b6-4f41-13d9-7203e3e7095c,Jason Derulo & Nuka,Love Not War (The Tampa Beat),2022-07-06T10:30:06+02:00
a4f66fa7-f1f1-4513-40da-25fb665f4316,Michael Schulte,Remember Me,2022-07-06T10:26:33+02:00
089c1986-f468-45a5-3f9d-c8481ff08a88,Mr. Probz,Waves (Robin Schulz,2022-07-06T10:18:14+02:00
16f8467d-481b-4f08-9f03-f74eea37e42f,Coldplay X BTS,My Universe,2022-07-06T10:15:10+02:00
932d10fe-7c4d-4c11-a26a-9cb26f74721f,Tina Turner,The Best,2022-07-06T10:09:19+02:00
c4c01bc8-4a90-48be-698b-501b107a7b42,Glockenbach,Brooklyn (feat. ClockClock),2022-07-06T10:06:13+02:00
ed1d60d1-2757-450e-766c-89120daab15d,Rag'n'Bone Man,All You Ever Wanted,2022-07-06T10:03:10+02:00
90919f3d-b2e9-4ad1-c218-91d228a99aed,Alle Farben,Alright (feat. KIDDO),2022-07-06T10:00:25+02:00
afef119e-db9d-4510-66c0-d9fe35140440,P!nk,Beautiful Trauma,2022-07-06T09:48:42+02:00
94bf17d1-bdab-4043-b412-9b87e30a2e99,Shawn Mendes,When You're Gone,2022-07-06T09:45:52+02:00
3fe70402-d581-4b83-00e1-5b335830738d,Michael Jackson,Billie Jean,2022-07-06T09:39:38+02:00
3c0cb144-5b19-4a53-a4c0-78407c385521,Glass Animals,Heat Waves,2022-07-06T09:36:23+02:00
11a25885-16c7-4579-6038-ee584833ae71,Jan-Marten Block,Never Not Try,2022-07-06T09:33:04+02:00
7779458f-d8f8-46fa-16fe-cb90e13fe7a2,Alesso & Katy Perry,When I'm Gone,2022-07-06T09:30:30+02:00
e77348f7-678f-4efd-1327-c2405b998e7d,David Guetta,Titanium (feat. Sia),2022-07-06T09:21:40+02:00
55964051-ed17-4293-26f8-1621d2bc490e,Sunrise Avenue,Fairytale Gone Bad,2022-07-06T09:18:24+02:00
8592bcef-b115-4b82-d4e4-a408b3e528ba,Ed Sheeran,Perfect,2022-07-06T09:14:58+02:00
8ad648ff-9ee8-4154-cf20-a57ac13cf4f2,Lost Frequencies & Calum Scott,Where Are You Now,2022-07-06T09:10:36+02:00
40fdde06-f243-4d86-4e25-12d9bd90e84b,Mark Forster,Au revoir (feat. Sido),2022-07-06T09:07:16+02:00
69ef88ed-bc90-4af7-8e52-07a9bc7a8e33,Jonas Blue,Perfect Strangers (feat. JP Cooper),2022-07-06T09:04:03+02:00
211bacac-1ce7-4dc6-6791-ff78119fd60a,Michael Patrick Kelly,Blurry Eyes,2022-07-06T09:00:31+02:00
09873d77-6be5-45a4-86ac-1cefbef72588,Michael Schulte,You Let Me Walk Alone,2022-07-06T08:48:47+02:00
5b4b1fe6-43ee-457e-f175-023640f43624,Alvaro Soler & Topic,Solo Para Ti,2022-07-06T08:45:34+02:00
01e33bdb-0776-41b8-3f9a-a6e1b8560b2e,Ace of Base,All That She Wants,2022-07-06T08:40:16+02:00
b890bb5a-4c43-4e94-014d-5253a0523495,Elton John & Dua Lipa,Cold Heart (PNAU Remix),2022-07-06T08:36:58+02:00
