GUID,ARTIST,TRACK,AIRTIME
bca33840-f819-454c-37a1-391aa50e6d9b,The Cardigans,Lovefool,2022-07-06T08:06:24+02:00
0ace4d57-2a68-4834-3ab8-9ac458d725f8,Big Mountain,"Baby, I Love Your Way",2022-07-06T08:02:28+02:00
dd228946-2e8b-47a4-a963-cf03c202ae19,The Offspring,Pretty Fly (For a White Guy),2022-07-06T07:57:19+02:00
79e81b03-27d8-4e61-916a-e9eb7c8ed0f2,Ace of Base,The Sign,2022-07-06T07:54:02+02:00
b21bec5c-6843-45fe-1a63-340fa0a70a78,Andru Donalds,Mishale,2022-07-06T07:49:42+02:00
a8b62958-bda5-41ae-48ff-4f4af749cf8e,Ricky Martin,La Copa de la Vida,2022-07-06T07:45:11+02:00
4031acaa-f07c-442d-5591-01d10e098b24,B.G. The Prince of Rap,Stomp (Full Party,2022-07-06T07:41:19+02:00
3bb1aa37-458a-40cb-969b-b76d5c48d645,HIM,Join Me,2022-07-06T07:37:50+02:00
c0f14c05-7a46-47fa-b473-88bfe012e9ee,Charles & Eddie,Would I Lie To You,2022-07-06T07:34:20+02:00
0f1a742e-b565-461c-83ac-838a2c833513,The KLF,3 A.M. ETERNAL,2022-07-06T07:31:05+02:00
31931506-f369-4eaa-8993-6ffd6e299dca,Robbie Williams,She's the One,2022-07-06T07:26:19+02:00
059a83e2-d96a-4e23-7534-9f3518e16233,Eagle-Eye Cherry,Save Tonight,2022-07-06T07:22:41+02:00
8056f638-1d4a-4b5e-2437-ea93d1473c99,Spike,It Takes Two,2022-07-06T07:18:50+02:00
d7bb5096-1756-4d08-5bcd-8b59b89eef92,Die Ärzte,Mach die Augen zu,2022-07-06T07:14:41+02:00
f981a8dc-85a3-4478-3f97-a1a00e7f5438,Backstreet Boys,I Want It That Way,2022-07-06T07:10:44+02:00
7f0329d9-35b0-4eeb-537e-c3e868a4cef3,Coolio,Gangsta's Paradise,2022-07-06T07:06:47+02:00
19d5353a-3399-44a8-6388-948b0e90471b,Rollergirl,Dear Jessie [Radio Edit]],2022-07-06T07:02:48+02:00
a9739da5-316b-46d3-628f-8832eefd30d9,Madonna,Frozen,2022-07-06T06:55:44+02:00
983fd7b6-d8e8-4e0a-121f-2e3d99a1fa70,Caught In the Act,Love Is Everywhere,2022-07-06T06:51:13+02:00
32990561-247f-4053-8440-5ecc290c0c35,Dr. Alban,No Coke,2022-07-06T06:47:36+02:00
f61759aa-1334-4f2a-1b21-70a9e0855342,Red Hot Chili Peppers,Under the Bridge,2022-07-06T06:42:58+02:00
9da8decd-f80e-49ae-534b-581ee7387c26,Scatman John,Scatman's World,2022-07-06T06:39:21+02:00
3cd31c4d-0af2-4e28-2dcd-e25af73eda50,4 Non Blondes,What's Up?,2022-07-06T06:35:20+02:00
328aca4b-42e9-4aff-48a0-95eff3d1d340,Gala,Freed from Desire,2022-07-06T06:31:55+02:00
5e7acb53-a5c3-49eb-e2ba-5a9fda8c9a46,Sin With Sebastian,Shut Up (And Sleep With Me),2022-07-06T06:27:36+02:00
bf24b726-1c81-46db-6369-bd85ab2c2116,Inner Circle,Sweat (A La La La La Long),2022-07-06T06:23:53+02:00
58c14db8-a318-4484-70c6-e77c4455bccf,Prince Ital Joe & Marky Mark,United,2022-07-06T06:20:01+02:00
53db664e-01d9-42e7-e128-fdef08e3de4a,Texas,Summer Son,2022-07-06T06:15:45+02:00
bf29f472-ac2b-4e92-defb-c5868f0fd0e5,Opus III,It's A Fine Day,2022-07-06T06:12:19+02:00
95883d00-7d34-44d0-3581-227ae461cb01,Nirvana,Smells Like Teen Spirit,2022-07-06T06:07:50+02:00
f9fa2729-3f66-4222-288e-04a52fbdb775,Spice Girls,Wannabe,2022-07-06T06:05:07+02:00
a7736fb8-cde5-4f4b-e4da-d2ac45c2427c,Pappa Bear feat. van der Toorn,Cherish,2022-07-06T06:01:15+02:00
e6c3dc09-2804-4566-ab8b-29dfae51bfdd,Meredith Brooks,Bitch,2022-07-06T05:55:27+02:00
3b35e21b-d9d1-49fd-1cd6-f8040d742ad2,The Cranberries,Zombie,2022-07-06T05:51:21+02:00
37e228bf-cdf4-41ec-969c-ef83da9c43a3,NANA,Darkman,2022-07-06T05:47:11+02:00
3cda1e52-a6fa-45c6-921c-a96d2c621564,Vengaboys,"Boom, Boom, Boom, Boom!! (Airplay)",2022-07-06T05:43:54+02:00
f5c2e496-b54a-49b1-fbcd-d2f6f491517a,Deep Blue Something,Breakfast At Tiffany's,2022-07-06T05:39:51+02:00
1d7b30ff-6af0-4e95-ca0d-e817f14f1943,The Beloved,Sweet Harmony,2022-07-06T05:35:46+02:00
7c8d9bff-ad70-4355-43e2-31534d56e8d0,Mr. President,I Give You My Heart,2022-07-06T05:32:16+02:00
7475dc56-99c0-4741-3922-0d4d69044d3e,Daft Punk,Around the World,2022-07-06T05:27:48+02:00
a7439710-19c3-475f-55dd-5d6a755c4f57,Britney Spears,Born to Make You Happy,2022-07-06T05:24:16+02:00
9bec7798-02d5-49e1-53e2-b7a33cc0a757,Michael Jackson,They Don't Care About Us,2022-07-06T05:20:19+02:00
105bda02-823e-4fec-945b-3f834856b8d9,FREUNDESKREIS MIT JOY DENALANE,MIT DIR,2022-07-06T05:15:25+02:00
b3dd2209-a34b-468c-d61b-6d7eaceafa53,Monie Love,It's a Shame (My Sister) (feat. True Image),2022-07-06T05:12:04+02:00
ebe88c65-2863-4140-c26a-b04cda679730,Roxette,Joyride,2022-07-06T05:07:51+02:00
38fb8729-3ba9-4788-33fd-3a07677831cf,The Rembrandts,"Just the Way It Is, Baby",2022-07-06T05:04:05+02:00
e14cc550-f970-4e7f-1a33-21087efbd9f7,New Kids On the Block,Step By Step,2022-07-06T04:59:51+02:00
fede4506-5c10-47eb-3abf-1a1ef7485272,Lighthouse Family,High,2022-07-06T04:54:46+02:00
0f259b4b-ac92-4dab-c7f3-5eb3b17471b4,Enrique Iglesias,Bailamos,2022-07-06T04:51:25+02:00
a05df814-b8f5-45c7-df85-5baaf15b5684,Nick Kamen,I Promised Myself,2022-07-06T04:47:18+02:00
a0b5389f-39b4-48d8-50d3-621256bcf073,MC Sar & The Real McCoy,Another Night,2022-07-06T04:35:19+02:00
2d8182c8-63cd-40f6-9e54-c327d37d9fb8,George Michael,Freedom! '90,2022-07-06T04:30:11+02:00
85c2a604-dbb5-4ebf-6f75-cc3fdfc84db9,Intermission,Piece of My Heart (Single Mix),2022-07-06T04:25:33+02:00
759a4806-9b52-448d-2ae9-dff056339508,Savage Garden,Truly Madly Deeply,2022-07-06T04:21:17+02:00
57f6c77b-e58b-4fdc-30e3-cdbbf694e351,EMF,Unbelievable,2022-07-06T04:17:18+02:00
5b64c56d-e9b0-48d5-29e4-e3e2c35899fe,Los del Río,Macarena,2022-07-06T04:13:28+02:00
4cc2c0c7-a110-49ff-cdf7-fef9d7ede78f,Britney Spears,...Baby One More Time,2022-07-06T04:09:30+02:00
224ab8a9-dd07-424e-5420-c4092036f745,Massive Attack,Unfinished Sympathy,2022-07-06T04:04:43+02:00
7916f1d8-f81e-42fa-3596-36e13e7beef2,E-Rotic,Fred Come to Bed,2022-07-06T04:00:50+02:00
7ac94449-97ad-45ed-91ad-66797054acb0,Cut 'n' Move,Give It Up,2022-07-06T03:56:05+02:00
027d65ea-c7b0-4faa-0216-6b64885ae178,Blondie,Maria,2022-07-06T03:52:09+02:00
c49c02dc-685f-4167-d939-37e4f1b6a554,2Pac,California Love,2022-07-06T03:48:16+02:00
c85a001e-8f09-4aa2-b970-f584e63854e0,Lenny Kravitz,Fly Away,2022-07-06T03:44:45+02:00
9db9b974-d59e-4580-1fcc-051f7d3ce319,Heath Hunter & The Pleasure Company,Revolution In Paradise,2022-07-06T03:41:21+02:00
2da7336a-cfdb-4584-03df-6050268ad3ab,Christina Aguilera,Genie in a Bottle,2022-07-06T03:37:48+02:00
e7a46176-7164-4de4-8b15-2d05934b1022,Culture Beat,Mr. Vain,2022-07-06T03:33:47+02:00
14abcb8e-3ddf-4a41-4457-61e23a9cf97c,Roxette,Sleeping In My Car,2022-07-06T03:30:19+02:00
f2e93345-f9ba-4e7c-35ae-07004e3dc521,Falco,Egoist,2022-07-06T03:26:28+02:00
e4b59158-4d6e-450a-1603-46b7f08b5251,Dr. Alban,It's My Life,2022-07-06T03:22:37+02:00
bc672a21-b738-4057-68e8-2e44e8687dba,Joe Public,Live and Learn,2022-07-06T03:18:15+02:00
8fe2544a-30f3-47d5-b343-7d94861d489c,Bon Jovi,Always,2022-07-06T03:13:37+02:00
ef872f7d-fd07-4736-f955-5d3139348856,Haddaway,What Is Love,2022-07-06T03:08:43+02:00
2aecd08a-b655-4188-1bbf-9d2f28d69b5e,Alanis Morissette,Ironic,2022-07-06T03:05:10+02:00
262a6262-2adc-4486-6ccd-78febb027462,Snap!,The First the Last Eternity (Till the End) (feat. Summer) (GDC Mix),2022-07-06T03:01:20+02:00
72de498f-53f6-426d-28de-460e442f3534,Vengaboys,We’re Going to Ibiza!,2022-07-06T02:57:10+02:00
fc60a482-83dd-4f6a-7624-8cb9c1628445,Take That,Back for Good,2022-07-06T02:53:07+02:00
444b248b-b3b1-4bcf-451a-43c23d6a3b73,Dawn Penn,"You Don't Love Me (No, No, No)",2022-07-06T02:50:03+02:00
3c87d868-15c5-43bc-4c41-a777a1052ce7,Reel 2 Real,I Like to Move It,2022-07-06T02:45:51+02:00
c0cfccef-24a5-4146-eaa6-9aa5e176daeb,Genesis,I Can't Dance,2022-07-06T02:41:51+02:00
69beafac-eed2-4abb-9792-cc1f09cf6007,Ricky Martin,Livin' la Vida Loca,2022-07-06T02:37:54+02:00
136b5f5e-0785-4c21-30ff-3dcd62994342,The Cure,Friday I'm In Love,2022-07-06T02:34:45+02:00
bd4a0cc7-c503-4615-fcf2-65943072cbd0,Moby,Why Does My Heart Feel So Bad?,2022-07-06T02:31:12+02:00
924e936d-8de8-4c14-fcae-51f312af43c1,Michael Jackson,Who Is It,2022-07-06T02:26:49+02:00
f15416bd-02e2-4c31-818d-0bed1e15b8b3,No Doubt,Don't Speak,2022-07-06T02:22:42+02:00
2bdc5473-a250-4b43-d15d-224d0ddb9543,DJ Bobo,Let the Dream Come True,2022-07-06T02:18:18+02:00
238f9d7a-04c1-46f0-4b42-b1ee1d31c906,Madonna,Vogue,2022-07-06T02:12:49+02:00
0b010966-143a-4f3c-93af-6681b309b6de,Seal,Kiss from a Rose,2022-07-06T02:08:07+02:00
18a66355-4f96-495b-ffb9-7b22213169ba,Ten Sharp,You,2022-07-06T02:03:57+02:00
44131cc3-611a-472b-6ddf-e53f1ae50dc5,M People,One Night In Heaven,2022-07-06T02:00:23+02:00
cacd79a9-6b44-49dd-b03a-c28a645a7d28,Natalie Imbruglia,Torn,2022-07-06T01:56:00+02:00
ad9b0315-4c56-49d5-f694-12f460cfe6d2,Lucilectric,Mädchen,2022-07-06T01:52:32+02:00
65e4706b-d4b4-456b-f4ae-75e64946f2b2,Liquido,Narcotic,2022-07-06T01:48:17+02:00
b05e693b-30d3-444e-2752-3b92870269f1,Army of Lovers,Crucified,2022-07-06T01:44:56+02:00
697bb344-8982-420c-3fb2-dd7624f25a79,Bloodhound Gang,The Bad Touch,2022-07-06T01:40:51+02:00
3a7a11d9-cda3-4717-f0a8-3a85d449e063,Ini Kamoze,Here Comes the Hotstepper,2022-07-06T01:36:32+02:00
11c081ce-0fb2-46a8-db0c-4a2ec24cce88,Puff Daddy & Faith Evans,I'll Be Missing You (feat. 112),2022-07-06T01:31:43+02:00
03baef38-06f6-4532-ca5b-373771735283,Enrique Iglesias,Rhythm Divine,2022-07-06T01:23:36+02:00
6df2fbb6-9749-4cd3-b053-eeeb1b815a3f,Sixpence None the Richer,Kiss Me,2022-07-06T01:20:13+02:00
07da3b51-18ad-4a32-cd8e-4c4d692a7072,Bellini,Samba De Janeiro,2022-07-06T01:17:00+02:00
19a494d6-08df-46d8-32f7-c0a85768e33d,Captain Hollywood Project,More and More,2022-07-06T01:09:18+02:00
51b9a258-3aa2-478b-b787-d16b2ef5b01e,Janet Jackson,Whoops Now,2022-07-06T01:06:06+02:00
586c4ee4-080f-42d1-3ba8-06e655a38694,C-Block,Time Is Tickin,2022-07-06T01:02:11+02:00
a4845737-5bc4-429e-28fa-ef616c317e53,Roxette,Fading Like a Flower (Every Time You Leave),2022-07-06T00:58:04+02:00
65b3af4d-e212-48c3-c344-1b7cc08254e3,Loona,Bailando,2022-07-06T00:54:34+02:00
54b73429-fca1-4c23-f44e-97871d78ab3c,Michael Jackson,Earth Song,2022-07-06T00:49:45+02:00
a8329806-04a0-4559-14bb-7c5340ff0b50,Masterboy,Land of Dreaming,2022-07-06T00:42:21+02:00
b4e9991d-d347-4158-7863-9d344c5bf238,Fugees,Ready or Not,2022-07-06T00:38:44+02:00
4c1fd0db-ca62-4457-50d8-cd8a40fa8ac7,Rollergirl,Dear Jessie,2022-07-06T00:35:31+02:00
a448aa5f-acfd-47e3-ebc1-7358e5b730f6,Backstreet Boys,Quit Playing Games (With My Heart),2022-07-06T00:31:44+02:00
587c4347-811a-423b-5785-892f2ec72c07,Pharao,There Is A Star (Radiostar Videomix),2022-07-06T00:27:34+02:00
b57e54da-a1bc-4dea-5a88-908e226cd156,Lisa Stansfield,Change,2022-07-06T00:23:38+02:00
b563207c-5bce-4c3f-46b9-666745a1ecf9,Soul Asylum,Runaway Train,2022-07-06T00:19:19+02:00
c3cd4f7d-899f-470a-c16d-447e618ee360,CeCe Peniston,ly,2022-07-06T00:15:14+02:00
2bcd4385-a6b2-43f8-63f1-b0101b616c8b,Emilia,Big Big World,2022-07-06T00:12:00+02:00
17dfa8a7-d1d8-4d7a-b4b2-8c66987dd3ec,Bürger Lars Dietrich,Sexy Eis,2022-07-06T00:08:00+02:00
92478582-6421-4344-1413-a73b1585c63f,Depeche Mode,Enjoy the Silence,2022-07-06T00:03:58+02:00
c5e98ce8-dfa2-417c-4b13-53a9996e3fc9,TLC,Unpretty,2022-07-06T00:00:03+02:00
